1.6035e+05,1.8195e+05,1.7297e+05,1.7234e+05,1.9063e+05,1.9628e+05,1.9584e+05,1.9869e+05,2.023e+05,1.9397e+05,2.1003e+05,2.1923e+05,2.3148e+05,2.1548e+05,2.218e+05,2.2396e+05,2.1298e+05,2.1139e+05
1.6178e+05,1.8378e+05,1.7505e+05,1.745e+05,1.9356e+05,1.9767e+05,1.9686e+05,2.0033e+05,2.0324e+05,1.9586e+05,2.1212e+05,2.2159e+05,2.3367e+05,2.1771e+05,2.2414e+05,2.269e+05,2.1537e+05,2.1356e+05
1.6296e+05,1.8505e+05,1.7657e+05,1.7696e+05,1.9561e+05,1.9866e+05,1.9829e+05,2.0264e+05,2.0537e+05,1.9763e+05,2.1487e+05,2.2345e+05,2.3691e+05,2.1999e+05,2.2711e+05,2.3179e+05,2.1721e+05,2.1688e+05
1.6389e+05,1.8859e+05,1.7947e+05,1.7927e+05,1.9822e+05,1.9994e+05,2.0021e+05,2.0388e+05,2.0684e+05,1.9884e+05,2.172e+05,2.249e+05,2.4004e+05,2.2166e+05,2.3076e+05,2.3705e+05,2.1926e+05,2.199e+05
1.6752e+05,1.9276e+05,1.832e+05,1.8151e+05,2.0132e+05,2.0164e+05,2.02e+05,2.0591e+05,2.0862e+05,2.0127e+05,2.1938e+05,2.2715e+05,2.4282e+05,2.2482e+05,2.354e+05,2.4074e+05,2.2188e+05,2.232e+05
1.6888e+05,1.9497e+05,1.8509e+05,1.8362e+05,2.0362e+05,2.029e+05,2.0392e+05,2.0757e+05,2.1067e+05,2.0297e+05,2.2193e+05,2.3006e+05,2.4661e+05,2.2756e+05,2.3894e+05,2.4512e+05,2.2638e+05,2.2406e+05
1.7022e+05,1.9727e+05,1.8682e+05,1.8623e+05,2.0506e+05,2.0433e+05,2.0561e+05,2.0953e+05,2.1281e+05,2.0531e+05,2.2457e+05,2.3236e+05,2.4989e+05,2.3009e+05,2.4185e+05,2.5051e+05,2.2948e+05,2.2669e+05
1.7184e+05,1.9974e+05,1.8907e+05,1.8865e+05,2.0688e+05,2.0631e+05,2.0691e+05,2.1129e+05,2.149e+05,2.0736e+05,2.2619e+05,2.3405e+05,2.5385e+05,2.3279e+05,2.4494e+05,2.5551e+05,2.3445e+05,2.2926e+05
1.7409e+05,2.024e+05,1.9166e+05,1.8983e+05,2.0949e+05,2.0821e+05,2.0868e+05,2.1272e+05,2.166e+05,2.0886e+05,2.2789e+05,2.3566e+05,2.561e+05,2.3572e+05,2.4877e+05,2.6001e+05,2.3853e+05,2.3185e+05
1.7597e+05,2.0453e+05,1.9399e+05,1.9231e+05,2.12e+05,2.101e+05,2.1046e+05,2.1388e+05,2.1788e+05,2.103e+05,2.2936e+05,2.3727e+05,2.5958e+05,2.3794e+05,2.5348e+05,2.6269e+05,2.4265e+05,2.343e+05
1.7792e+05,2.0762e+05,1.9671e+05,1.9502e+05,2.1339e+05,2.1251e+05,2.1233e+05,2.1535e+05,2.1944e+05,2.1186e+05,2.3139e+05,2.39e+05,2.6381e+05,2.408e+05,2.5899e+05,2.6601e+05,2.4803e+05,2.3733e+05
1.7968e+05,2.1055e+05,1.9955e+05,1.9753e+05,2.1655e+05,2.1434e+05,2.1389e+05,2.167e+05,2.2086e+05,2.1326e+05,2.3329e+05,2.4059e+05,2.6745e+05,2.4287e+05,2.6313e+05,2.6878e+05,2.5209e+05,2.4028e+05
1.8112e+05,2.1293e+05,2.0193e+05,1.9998e+05,2.1919e+05,2.1703e+05,2.1598e+05,2.1816e+05,2.2266e+05,2.1439e+05,2.3494e+05,2.4269e+05,2.7138e+05,2.4583e+05,2.6634e+05,2.7106e+05,2.54e+05,2.4264e+05
1.8229e+05,2.1502e+05,2.0415e+05,2.0244e+05,2.2067e+05,2.1872e+05,2.1755e+05,2.1961e+05,2.2395e+05,2.1587e+05,2.3709e+05,2.4446e+05,2.7447e+05,2.4788e+05,2.6871e+05,2.7314e+05,2.5671e+05,2.4505e+05
1.8331e+05,2.1611e+05,2.0537e+05,2.0452e+05,2.2214e+05,2.2015e+05,2.187e+05,2.2083e+05,2.2508e+05,2.1676e+05,2.3928e+05,2.4637e+05,2.7622e+05,2.4967e+05,2.6997e+05,2.7494e+05,2.5949e+05,2.4701e+05
1.8551e+05,2.1806e+05,2.0683e+05,2.0718e+05,2.2399e+05,2.2159e+05,2.2011e+05,2.2242e+05,2.2617e+05,2.181e+05,2.417e+05,2.4846e+05,2.7874e+05,2.5223e+05,2.7365e+05,2.7784e+05,2.6222e+05,2.4931e+05
1.8715e+05,2.204e+05,2.0985e+05,2.0967e+05,2.2551e+05,2.2359e+05,2.2139e+05,2.2408e+05,2.2776e+05,2.1957e+05,2.43e+05,2.5031e+05,2.8097e+05,2.5471e+05,2.7708e+05,2.8196e+05,2.643e+05,2.527e+05
1.9019e+05,2.2304e+05,2.127e+05,2.1209e+05,2.279e+05,2.2496e+05,2.226e+05,2.2499e+05,2.2937e+05,2.2118e+05,2.4537e+05,2.5197e+05,2.8382e+05,2.5731e+05,2.8065e+05,2.8638e+05,2.6671e+05,2.5647e+05
1.9331e+05,2.2583e+05,2.1459e+05,2.143e+05,2.3029e+05,2.2662e+05,2.2444e+05,2.2653e+05,2.3135e+05,2.227e+05,2.475e+05,2.5346e+05,2.8579e+05,2.5971e+05,2.8426e+05,2.9072e+05,2.6793e+05,2.6131e+05
1.9639e+05,2.2848e+05,2.1686e+05,2.1623e+05,2.3335e+05,2.2965e+05,2.2693e+05,2.2812e+05,2.3306e+05,2.2457e+05,2.4985e+05,2.5535e+05,2.8843e+05,2.6216e+05,2.8802e+05,2.9432e+05,2.7108e+05,2.6483e+05
1.9957e+05,2.3112e+05,2.1969e+05,2.1847e+05,2.3542e+05,2.3248e+05,2.2885e+05,2.3005e+05,2.3455e+05,2.2572e+05,2.5227e+05,2.571e+05,2.9062e+05,2.6392e+05,2.9148e+05,2.988e+05,2.7366e+05,2.6852e+05
2.0226e+05,2.342e+05,2.2238e+05,2.2037e+05,2.3776e+05,2.3509e+05,2.3198e+05,2.3115e+05,2.3607e+05,2.2725e+05,2.5406e+05,2.5872e+05,2.9316e+05,2.661e+05,2.9432e+05,3.0275e+05,2.7995e+05,2.7081e+05
2.046e+05,2.3691e+05,2.2505e+05,2.2258e+05,2.4059e+05,2.3822e+05,2.3473e+05,2.3314e+05,2.3726e+05,2.2922e+05,2.557e+05,2.6028e+05,2.9529e+05,2.6896e+05,2.9847e+05,3.0735e+05,2.8008e+05,2.7374e+05
2.0719e+05,2.3887e+05,2.2757e+05,2.2438e+05,2.4146e+05,2.4016e+05,2.3689e+05,2.3438e+05,2.389e+05,2.3078e+05,2.5737e+05,2.6203e+05,2.9739e+05,2.7141e+05,3.0192e+05,3.1145e+05,2.8253e+05,2.7734e+05
2.0911e+05,2.4186e+05,2.3009e+05,2.2659e+05,2.4146e+05,2.4197e+05,2.3971e+05,2.361e+05,2.4072e+05,2.3206e+05,2.5945e+05,2.6372e+05,3.0025e+05,2.7409e+05,3.0484e+05,3.1567e+05,2.8503e+05,2.8201e+05
2.1028e+05,2.44e+05,2.3247e+05,2.2903e+05,2.4189e+05,2.4368e+05,2.4108e+05,2.3819e+05,2.4258e+05,2.3412e+05,2.6161e+05,2.6559e+05,3.0227e+05,2.7655e+05,3.0752e+05,3.197e+05,2.8798e+05,2.8675e+05
2.1156e+05,2.4533e+05,2.3471e+05,2.3093e+05,2.4469e+05,2.4465e+05,2.4255e+05,2.3988e+05,2.4414e+05,2.3583e+05,2.6404e+05,2.6692e+05,3.0489e+05,2.7898e+05,3.1061e+05,3.228e+05,2.9081e+05,2.9066e+05
2.1379e+05,2.4754e+05,2.3722e+05,2.332e+05,2.4688e+05,2.4764e+05,2.4462e+05,2.4196e+05,2.4632e+05,2.3764e+05,2.6809e+05,2.6868e+05,3.0666e+05,2.8196e+05,3.1384e+05,3.2545e+05,2.9371e+05,2.9534e+05
2.1597e+05,2.5115e+05,2.3991e+05,2.3673e+05,2.4967e+05,2.4925e+05,2.4581e+05,2.4385e+05,2.4795e+05,2.3971e+05,2.701e+05,2.7075e+05,3.0912e+05,2.8386e+05,3.1675e+05,3.2849e+05,2.9728e+05,2.9929e+05
2.1858e+05,2.5496e+05,2.4352e+05,2.4071e+05,2.5242e+05,2.5121e+05,2.473e+05,2.4562e+05,2.5e+05,2.4169e+05,2.7229e+05,2.7316e+05,3.1058e+05,2.867e+05,3.2023e+05,3.3094e+05,3.014e+05,3.0335e+05
2.2249e+05,2.5786e+05,2.4755e+05,2.4405e+05,2.5522e+05,2.5336e+05,2.4871e+05,2.4749e+05,2.5209e+05,2.4371e+05,2.7463e+05,2.756e+05,3.132e+05,2.891e+05,3.2364e+05,3.3439e+05,3.0477e+05,3.0704e+05
2.2634e+05,2.6196e+05,2.5116e+05,2.4743e+05,2.5808e+05,2.5502e+05,2.5106e+05,2.4937e+05,2.5378e+05,2.4626e+05,2.7669e+05,2.7742e+05,3.1396e+05,2.9115e+05,3.2732e+05,3.3756e+05,3.082e+05,3.1037e+05
2.3039e+05,2.6626e+05,2.5508e+05,2.5151e+05,2.6098e+05,2.5768e+05,2.5318e+05,2.5135e+05,2.5591e+05,2.4919e+05,2.791e+05,2.796e+05,3.1515e+05,2.9367e+05,3.2899e+05,3.3957e+05,3.1001e+05,3.1258e+05
2.3456e+05,2.6956e+05,2.5866e+05,2.5502e+05,2.6345e+05,2.5965e+05,2.5465e+05,2.5274e+05,2.5746e+05,2.5175e+05,2.8092e+05,2.8133e+05,3.1653e+05,2.9542e+05,3.3016e+05,3.4064e+05,3.1178e+05,3.1372e+05
2.3657e+05,2.7414e+05,2.6204e+05,2.5956e+05,2.6643e+05,2.6167e+05,2.5603e+05,2.5488e+05,2.5942e+05,2.5383e+05,2.8274e+05,2.8293e+05,3.1813e+05,2.9733e+05,3.3178e+05,3.4243e+05,3.1328e+05,3.1515e+05
2.4086e+05,2.7665e+05,2.6561e+05,2.6266e+05,2.69e+05,2.6367e+05,2.5752e+05,2.5648e+05,2.611e+05,2.5603e+05,2.8423e+05,2.8556e+05,3.1989e+05,2.9939e+05,3.3351e+05,3.4375e+05,3.1509e+05,3.1677e+05
2.4199e+05,2.7907e+05,2.6943e+05,2.6726e+05,2.7203e+05,2.6574e+05,2.5929e+05,2.5868e+05,2.6312e+05,2.5866e+05,2.8575e+05,2.8772e+05,3.2227e+05,3.0128e+05,3.3575e+05,3.4546e+05,3.1667e+05,3.1796e+05
2.4325e+05,2.7966e+05,2.7273e+05,2.7075e+05,2.7426e+05,2.6727e+05,2.6128e+05,2.602e+05,2.645e+05,2.602e+05,2.8742e+05,2.8875e+05,3.242e+05,3.0238e+05,3.3699e+05,3.4612e+05,3.1795e+05,3.1907e+05
2.4549e+05,2.7985e+05,2.7277e+05,2.7284e+05,2.7675e+05,2.6735e+05,2.6158e+05,2.6196e+05,2.6483e+05,2.6031e+05,2.8876e+05,2.9062e+05,3.2447e+05,3.024e+05,3.3699e+05,3.4618e+05,3.1812e+05,3.1976e+05
2.4725e+05,2.8025e+05,2.7316e+05,2.7521e+05,2.795e+05,2.6775e+05,2.6237e+05,2.6365e+05,2.6528e+05,2.6104e+05,2.9079e+05,2.9277e+05,3.2489e+05,3.0304e+05,3.376e+05,3.4656e+05,3.1856e+05,3.2014e+05
2.4982e+05,2.8213e+05,2.7566e+05,2.7761e+05,2.8129e+05,2.6929e+05,2.6541e+05,2.6565e+05,2.6755e+05,2.6285e+05,2.9254e+05,2.9506e+05,3.2666e+05,3.0575e+05,3.3819e+05,3.4838e+05,3.204e+05,3.2207e+05
2.5348e+05,2.8447e+05,2.7799e+05,2.8033e+05,2.834e+05,2.7163e+05,2.6573e+05,2.6726e+05,2.6925e+05,2.6457e+05,2.9397e+05,2.9666e+05,3.2794e+05,3.0693e+05,3.3819e+05,3.4978e+05,3.2238e+05,3.2372e+05
2.557e+05,2.8654e+05,2.8008e+05,2.8314e+05,2.8537e+05,2.7375e+05,2.6708e+05,2.6917e+05,2.714e+05,2.6684e+05,2.954e+05,2.9841e+05,3.2968e+05,3.0888e+05,3.3819e+05,3.5182e+05,3.2438e+05,3.2539e+05
2.5822e+05,2.8843e+05,2.8214e+05,2.8583e+05,2.8729e+05,2.7522e+05,2.6801e+05,2.7062e+05,2.7222e+05,2.679e+05,2.9722e+05,2.9964e+05,3.312e+05,3.1012e+05,3.3917e+05,3.5334e+05,3.2538e+05,3.27e+05
2.6128e+05,2.9034e+05,2.84e+05,2.8858e+05,2.892e+05,2.7683e+05,2.6952e+05,2.7265e+05,2.7391e+05,2.6935e+05,2.9877e+05,3.016e+05,3.3291e+05,3.12e+05,3.4069e+05,3.5559e+05,3.2685e+05,3.2877e+05
2.6394e+05,2.9242e+05,2.8584e+05,2.9163e+05,2.9103e+05,2.783e+05,2.7157e+05,2.7468e+05,2.7557e+05,2.7139e+05,3.0008e+05,3.0303e+05,3.349e+05,3.1297e+05,3.4262e+05,3.5775e+05,3.2826e+05,3.3081e+05
2.6667e+05,2.9428e+05,2.8779e+05,2.9423e+05,2.9139e+05,2.8034e+05,2.7361e+05,2.7535e+05,2.7778e+05,2.7343e+05,3.0197e+05,3.0528e+05,3.369e+05,3.1465e+05,3.4433e+05,3.5981e+05,3.3018e+05,3.3286e+05
2.6931e+05,2.9622e+05,2.8979e+05,2.9689e+05,2.9139e+05,2.8197e+05,2.7519e+05,2.7665e+05,2.79e+05,2.7483e+05,3.0323e+05,3.0656e+05,3.3897e+05,3.1608e+05,3.4612e+05,3.6098e+05,3.3144e+05,3.3431e+05
2.7036e+05,2.9716e+05,2.8999e+05,2.9798e+05,2.9139e+05,2.8247e+05,2.7555e+05,2.7688e+05,2.7984e+05,2.7483e+05,3.0369e+05,3.0705e+05,3.3951e+05,3.1608e+05,3.4664e+05,3.6154e+05,3.3171e+05,3.3483e+05
2.7276e+05,2.9907e+05,2.9153e+05,2.9982e+05,2.9139e+05,2.8376e+05,2.7691e+05,2.7837e+05,2.8158e+05,2.7554e+05,3.049e+05,3.0782e+05,3.4069e+05,3.1683e+05,3.4777e+05,3.6279e+05,3.3267e+05,3.361e+05
2.7545e+05,3.015e+05,2.9404e+05,3.0211e+05,2.9139e+05,2.8534e+05,2.7854e+05,2.7989e+05,2.8331e+05,2.7696e+05,3.0686e+05,3.0975e+05,3.4209e+05,3.1849e+05,3.4931e+05,3.6464e+05,3.3434e+05,3.3737e+05
2.7844e+05,3.0419e+05,2.9685e+05,3.0399e+05,2.9245e+05,2.8712e+05,2.8007e+05,2.816e+05,2.8493e+05,2.7852e+05,3.0841e+05,3.1168e+05,3.4383e+05,3.201e+05,3.511e+05,3.6651e+05,3.3608e+05,3.3867e+05
2.8115e+05,3.0675e+05,2.9913e+05,3.0539e+05,2.9403e+05,2.884e+05,2.8143e+05,2.8295e+05,2.8651e+05,2.8011e+05,3.0983e+05,3.1298e+05,3.4509e+05,3.2139e+05,3.5247e+05,3.6813e+05,3.3767e+05,3.4006e+05
2.8397e+05,3.0905e+05,3.0126e+05,3.0748e+05,2.9583e+05,2.8964e+05,2.8292e+05,2.8403e+05,2.8768e+05,2.8182e+05,3.1163e+05,3.1452e+05,3.4649e+05,3.227e+05,3.5376e+05,3.6975e+05,3.394e+05,3.4182e+05
2.8648e+05,3.1111e+05,3.0337e+05,3.1004e+05,2.9846e+05,2.9173e+05,2.8494e+05,2.8629e+05,2.8896e+05,2.8371e+05,3.1363e+05,3.1622e+05,3.4845e+05,3.2433e+05,3.5533e+05,3.7177e+05,3.4132e+05,3.4384e+05
2.8883e+05,3.1352e+05,3.0529e+05,3.1219e+05,3.0077e+05,2.9348e+05,2.8641e+05,2.8781e+05,2.9048e+05,2.8527e+05,3.1499e+05,3.1821e+05,3.4887e+05,3.2635e+05,3.5691e+05,3.7383e+05,3.431e+05,3.4557e+05
2.9171e+05,3.1643e+05,3.0813e+05,3.1523e+05,3.0297e+05,2.9491e+05,2.8819e+05,2.8965e+05,2.9225e+05,2.8735e+05,3.1708e+05,3.197e+05,3.4887e+05,3.2805e+05,3.5874e+05,3.7503e+05,3.4511e+05,3.4697e+05
2.9415e+05,3.1893e+05,3.1054e+05,3.1791e+05,3.0545e+05,2.963e+05,2.8954e+05,2.9093e+05,2.9375e+05,2.8866e+05,3.1859e+05,3.21e+05,3.4887e+05,3.2959e+05,3.6014e+05,3.7677e+05,3.4671e+05,3.4826e+05
2.9614e+05,3.213e+05,3.128e+05,3.2006e+05,3.0744e+05,2.9801e+05,2.9036e+05,2.9266e+05,2.9538e+05,2.904e+05,3.2032e+05,3.2296e+05,3.4887e+05,3.3107e+05,3.6173e+05,3.7844e+05,3.4858e+05,3.4993e+05
2.9923e+05,3.2516e+05,3.1631e+05,3.2289e+05,3.0955e+05,2.9962e+05,2.9144e+05,2.9545e+05,2.9745e+05,2.9254e+05,3.2119e+05,3.2549e+05,3.4887e+05,3.3357e+05,3.6449e+05,3.8066e+05,3.5143e+05,3.5204e+05
3.0256e+05,3.279e+05,3.187e+05,3.2531e+05,3.1177e+05,3.0131e+05,2.9307e+05,2.9723e+05,2.9933e+05,2.9495e+05,3.221e+05,3.2711e+05,3.4887e+05,3.3465e+05,3.6637e+05,3.8227e+05,3.5242e+05,3.5366e+05
3.0529e+05,3.303e+05,3.2183e+05,3.2705e+05,3.1303e+05,3.0282e+05,2.9492e+05,2.984e+05,3.0066e+05,2.9642e+05,3.2311e+05,3.2798e+05,3.4887e+05,3.3601e+05,3.681e+05,3.8334e+05,3.5297e+05,3.5499e+05
3.0881e+05,3.319e+05,3.239e+05,3.2883e+05,3.1514e+05,3.0463e+05,2.9678e+05,2.9981e+05,3.0241e+05,2.9847e+05,3.2461e+05,3.2942e+05,3.4997e+05,3.3927e+05,3.6949e+05,3.8485e+05,3.5582e+05,3.5711e+05
3.1079e+05,3.3447e+05,3.2624e+05,3.31e+05,3.1735e+05,3.0687e+05,2.9837e+05,3.0172e+05,3.0441e+05,3.0041e+05,3.2651e+05,3.3084e+05,3.5267e+05,3.4332e+05,3.7173e+05,3.8673e+05,3.5769e+05,3.5956e+05
3.1387e+05,3.3672e+05,3.2844e+05,3.3329e+05,3.2036e+05,3.0804e+05,2.9998e+05,3.0332e+05,3.0637e+05,3.0216e+05,3.2816e+05,3.3243e+05,3.5609e+05,3.4507e+05,3.7356e+05,3.8851e+05,3.5968e+05,3.6099e+05
3.1798e+05,3.3786e+05,3.3027e+05,3.3572e+05,3.2307e+05,3.0961e+05,3.0191e+05,3.0439e+05,3.0781e+05,3.0389e+05,3.2945e+05,3.3383e+05,3.6043e+05,3.464e+05,3.7571e+05,3.8977e+05,3.6088e+05,3.6277e+05
3.1952e+05,3.3957e+05,3.3168e+05,3.3803e+05,3.2486e+05,3.1222e+05,3.0338e+05,3.0589e+05,3.0948e+05,3.0552e+05,3.3163e+05,3.3601e+05,3.6246e+05,3.4806e+05,3.7723e+05,3.9121e+05,3.628e+05,3.6443e+05
3.23e+05,3.4255e+05,3.3379e+05,3.4022e+05,3.2683e+05,3.143e+05,3.0497e+05,3.0742e+05,3.1095e+05,3.0729e+05,3.3316e+05,3.3744e+05,3.647e+05,3.4997e+05,3.7905e+05,3.9297e+05,3.647e+05,3.6626e+05
3.2604e+05,3.4485e+05,3.3528e+05,3.4258e+05,3.2893e+05,3.1667e+05,3.0705e+05,3.0919e+05,3.1287e+05,3.0902e+05,3.3511e+05,3.3891e+05,3.6669e+05,3.5186e+05,3.8073e+05,3.9457e+05,3.6619e+05,3.6838e+05
3.2799e+05,3.4665e+05,3.3625e+05,3.4393e+05,3.3007e+05,3.1791e+05,3.0751e+05,3.0997e+05,3.1378e+05,3.0995e+05,3.3595e+05,3.3978e+05,3.6756e+05,3.5267e+05,3.8169e+05,3.9555e+05,3.6697e+05,3.6912e+05
3.2838e+05,3.4931e+05,3.3834e+05,3.4596e+05,3.3201e+05,3.2027e+05,3.0956e+05,3.1133e+05,3.1543e+05,3.1142e+05,3.376e+05,3.4094e+05,3.6945e+05,3.5409e+05,3.8314e+05,3.9714e+05,3.6839e+05,3.7079e+05
3.3031e+05,3.5048e+05,3.3917e+05,3.4789e+05,3.3496e+05,3.2269e+05,3.1062e+05,3.1239e+05,3.1621e+05,3.1235e+05,3.3848e+05,3.4196e+05,3.7075e+05,3.5506e+05,3.8428e+05,3.9804e+05,3.6977e+05,3.7205e+05
3.3254e+05,3.5071e+05,3.4029e+05,3.4982e+05,3.367e+05,3.2475e+05,3.1133e+05,3.1326e+05,3.1621e+05,3.1408e+05,3.3848e+05,3.4231e+05,3.7257e+05,3.5591e+05,3.8478e+05,3.9804e+05,3.7095e+05,3.7288e+05
3.3512e+05,3.5155e+05,3.4056e+05,3.5207e+05,3.3948e+05,3.2682e+05,3.122e+05,3.1377e+05,3.1665e+05,3.1464e+05,3.3886e+05,3.4273e+05,3.7326e+05,3.5743e+05,3.8542e+05,3.9856e+05,3.7259e+05,3.7354e+05
3.3731e+05,3.5294e+05,3.4201e+05,3.5287e+05,3.4213e+05,3.2794e+05,3.1292e+05,3.1449e+05,3.1725e+05,3.1577e+05,3.4044e+05,3.4346e+05,3.7415e+05,3.5831e+05,3.8652e+05,3.9934e+05,3.7364e+05,3.7461e+05
3.3902e+05,3.5531e+05,3.4533e+05,3.5543e+05,3.4396e+05,3.2953e+05,3.1432e+05,3.157e+05,3.1857e+05,3.1692e+05,3.4181e+05,3.4469e+05,3.7588e+05,3.5974e+05,3.8853e+05,4.0096e+05,3.7533e+05,3.7603e+05
